# # # epoch (MJD), epoch (seconds TDB), x [km], y [km], z [km], vx [km/s], vy [km/s], vz [km/s]
60415.880000,766487231.975781,-175006.401893,311174.898219,170352.179714,-1.425101,-0.190799,0.698739
60415.900000,766488960.009307,-177698.166090,310638.707497,171676.735581,-1.712681,-0.469054,0.827073
60415.920000,766490688.003879,-181013.315172,309306.350084,173092.956764,-2.135099,-1.191782,0.713061
60415.940000,766492416.019939,-184639.175881,306281.529765,173318.230742,-1.743209,-2.078710,-0.663954
60415.960000,766494144.002595,-186737.635051,303226.578466,171447.659723,-0.834481,-1.401577,-1.245677
60415.980000,766495871.963663,-187899.013510,301274.619082,169367.628401,-0.564973,-0.910107,-1.136974
60416.000000,766497600.024142,-188792.914386,299956.568005,167538.458309,-0.485200,-0.639125,-0.981595
60416.020000,766499328.000849,-189608.727775,299008.271964,165964.785554,-0.464817,-0.470137,-0.843140
60416.040000,766501056.018085,-190412.760747,298301.644729,164614.003701,-0.468397,-0.354265,-0.722945
60416.060000,766502783.976317,-191234.127822,297766.127469,163458.275903,-0.483697,-0.269638,-0.616710
60416.080000,766504512.004865,-192088.257620,297358.259616,162476.870024,-0.505756,-0.205171,-0.520571
60416.100000,766506240.036290,-192984.670507,297049.020669,161655.039011,-0.532404,-0.154715,-0.431595
60416.120000,766507968.041916,-193930.368064,296817.610190,160982.430054,-0.562727,-0.114631,-0.347547
60416.140000,766509695.959030,-194931.373229,296648.189510,160452.130635,-0.596473,-0.082692,-0.266649
60416.160000,766511424.000624,-195993.821542,296527.925376,160059.968645,-0.633814,-0.057558,-0.187390
60416.180000,766513151.992455,-197124.208914,296445.767542,159804.338668,-0.675254,-0.038517,-0.108416
60416.200000,766514880.010858,-198330.360967,296391.418465,159685.893156,-0.721660,-0.025383,-0.028382
60416.220000,766516607.992129,-199621.868075,296354.452004,159707.673340,-0.774342,-0.018510,0.054132
60416.240000,766518336.026824,-201011.231201,296323.245321,159875.345585,-0.835271,-0.018967,0.140766
60416.260000,766520063.994544,-202515.014752,296283.464510,160197.662887,-0.907460,-0.028926,0.233500
60416.280000,766521791.972915,-204156.572411,296215.464944,160687.255901,-0.995744,-0.052577,0.334842
60416.300000,766523519.981991,-205970.190267,296089.221958,161361.613848,-1.108367,-0.098289,0.447892
60416.320000,766525248.009165,-208009.652294,295852.943339,162243.698117,-1.260567,-0.184441,0.575590
60416.340000,766526975.976810,-210366.590890,295402.974066,163357.856890,-1.483098,-0.358041,0.714332
60416.360000,766528704.024621,-213210.028637,294485.994804,164688.984163,-1.835308,-0.767145,0.801999
60416.380000,766530432.014292,-216738.849611,292374.439468,165806.356663,-2.162990,-1.800086,0.256210
60416.400000,766532160.019564,-219758.028026,288829.606466,164862.550799,-1.187955,-1.905982,-1.161043
60416.420000,766533888.040584,-221218.985953,286175.779951,162674.566916,-0.623026,-1.221777,-1.262866
60416.440000,766535616.018813,-222132.791858,284420.600022,160618.596388,-0.465591,-0.847441,-1.111147
60416.460000,766537344.007025,-222888.634068,283158.710861,158831.515955,-0.419062,-0.630254,-0.960446
60416.480000,766539071.994964,-223602.719936,282199.769999,157287.591280,-0.411431,-0.488581,-0.829698
60416.500000,766540800.003861,-224320.176267,281446.567383,155954.429901,-0.420914,-0.388435,-0.715704
60416.520000,766542528.039582,-225062.513121,280842.781891,154807.010244,-0.439383,-0.313766,-0.614030
60416.540000,766544256.043598,-225841.866082,280352.450820,153827.252574,-0.463407,-0.256097,-0.521173
60416.560000,766545984.004069,-226666.348188,279950.758814,153002.300494,-0.491485,-0.210572,-0.434501
60416.580000,766547712.016262,-227542.422091,279619.433294,152323.249055,-0.523047,-0.174265,-0.351979
60416.600000,766549440.005842,-228475.968103,279344.230726,151784.419502,-0.558043,-0.145392,-0.271964
60416.620000,766551167.981319,-229473.156130,279113.293785,151382.730597,-0.596797,-0.122910,-0.193026
60416.640000,766552896.005571,-230541.038321,278916.058359,151117.474078,-0.639970,-0.106341,-0.113824
60416.660000,766554623.973887,-231688.019159,278742.361683,150990.284274,-0.688600,-0.095724,-0.033000
60416.680000,766556351.974014,-232924.848942,278581.465359,151005.220429,-0.744253,-0.091686,0.050943
60416.700000,766558080.008376,-234265.563119,278420.885046,151169.146718,-0.809287,-0.095691,0.139761
60416.720000,766559808.015037,-235729.252414,278244.519818,151492.291537,-0.887374,-0.110603,0.235632
60416.740000,766561535.975166,-237343.203520,278029.265092,151989.114885,-0.984542,-0.141980,0.341304
60416.760000,766563263.981230,-239148.744611,277737.992945,152679.346113,-1.111429,-0.201312,0.460004
60416.780000,766564992.033395,-241212.881040,277302.763830,153587.610419,-1.288498,-0.315339,0.593458
60416.800000,766566719.993250,-243654.313675,276576.506745,154731.809422,-1.558090,-0.558615,0.726639
60416.820000,766568447.978080,-246688.124603,275162.298709,156017.869633,-1.975694,-1.182511,0.691151
60416.840000,766570176.019400,-250215.662963,272124.363772,156407.012162,-1.814482,-2.225799,-0.531196
60416.860000,766571904.025036,-252359.069480,268669.388532,154533.393367,-0.793889,-1.636007,-1.332604
60416.880000,766573632.031959,-253393.763462,266356.840829,152277.884052,-0.471399,-1.098635,-1.242751
60416.900000,766575360.043683,-254111.724518,264732.301531,150269.417380,-0.377793,-0.808124,-1.082911
60416.920000,766577087.980106,-254737.028474,263500.605265,148524.847001,-0.352447,-0.630213,-0.939887
60416.940000,766578816.050838,-255344.659912,262521.825232,147009.844884,-0.353669,-0.509583,-0.816408
60416.960000,766580544.019146,-255966.466756,261720.590938,145694.697810,-0.367534,-0.422077,-0.707893
60416.980000,766582271.958746,-256618.869932,261051.103242,144557.229990,-0.388516,-0.355677,-0.610176
60417.000000,766584000.021305,-257311.882074,260483.063310,143581.545661,-0.414226,-0.303791,-0.520108
60417.020000,766585727.994578,-258052.570904,259995.080141,142756.668999,-0.443642,-0.262557,-0.435341
60417.040000,766587456.007296,-258847.054128,259570.908707,142075.039467,-0.476458,-0.229619,-0.354015
60417.060000,766589184.019494,-259701.245207,259197.562805,141532.091689,-0.512799,-0.203554,-0.274591
60417.080000,766590912.024983,-260621.593387,258863.923451,141125.746410,-0.553138,-0.183580,-0.195691
60417.100000,766592639.960843,-261615.617175,258559.766169,140856.255473,-0.598287,-0.169445,-0.115984
60417.120000,766594367.972310,-262692.721106,258274.822440,140726.189687,-0.649496,-0.161422,-0.034062
60417.140000,766596095.957584,-263864.816894,257997.847692,140740.713439,-0.708628,-0.160453,0.051651
60417.160000,766597824.008256,-265147.940038,257715.130725,140907.976384,-0.778530,-0.168499,0.143067
60417.180000,766599551.995582,-266564.189514,257408.204450,141239.802651,-0.863717,-0.189339,0.242573
60417.200000,766601279.965379,-268145.995431,257049.256423,141752.667298,-0.971824,-0.230450,0.353149
60417.220000,766603007.996865,-269943.823351,256591.179136,142468.475068,-1.116823,-0.307988,0.477842
60417.240000,766604736.045457,-272042.617017,255941.894927,143411.783647,-1.326674,-0.462272,0.614986
60417.260000,766606464.022050,-274598.285259,254883.211005,144579.790505,-1.657949,-0.816942,0.720245
60417.280000,766608191.970406,-277840.510990,252783.065692,145665.754838,-2.057247,-1.751768,0.351958
60417.300000,766609919.998534,-280883.743571,249068.130116,144920.254819,-1.216077,-2.142639,-1.154872
60417.320000,766611648.035767,-282276.215126,246025.214342,142617.976722,-0.537251,-1.421499,-1.360369
60417.340000,766613376.004364,-283010.980801,243957.031854,140389.425392,-0.350498,-1.014741,-1.210188
60417.360000,766615104.005975,-283558.979868,242419.563987,138435.580564,-0.295074,-0.783675,-1.054426
60417.380000,766616831.962059,-284055.269288,241202.090225,136733.010008,-0.283802,-0.635121,-0.919592
60417.400000,766618559.998641,-284550.395110,240199.330423,135247.152098,-0.291374,-0.531035,-0.802683
60417.420000,766620287.985827,-285067.734966,239351.477165,133951.350426,-0.308599,-0.453837,-0.698947
60417.440000,766622016.024684,-285620.242169,238620.717148,132826.177169,-0.331653,-0.394372,-0.604619
60417.460000,766623744.032542,-286216.322957,237981.313216,131857.959393,-0.358869,-0.347463,-0.516908
60417.480000,766625472.034180,-286862.504773,237414.459197,131037.160783,-0.389589,-0.310006,-0.433685
60417.500000,766627199.974739,-287564.671989,236905.607168,130357.564633,-0.423714,-0.280110,-0.353248
60417.520000,766628928.007671,-288328.971712,236442.710673,129815.591904,-0.461531,-0.256653,-0.274131
60417.540000,766630656.018352,-289162.218301,236015.215085,129410.169844,-0.503657,-0.239096,-0.194991
60417.560000,766632383.984879,-290072.636043,235613.030452,129142.490881,-0.551077,-0.227408,-0.114484
60417.580000,766634112.016930,-291070.637400,235225.618312,129016.141846,-0.605284,-0.222126,-0.031147
60417.600000,766635839.993319,-292169.672160,234840.936908,129037.438368,-0.668508,-0.224567,0.056709
60417.620000,766637568.035141,-293388.164703,234443.608042,129215.929355,-0.744212,-0.237332,0.151173
60417.640000,766639296.031006,-294752.050421,234011.960901,129565.195241,-0.838026,-0.265444,0.254858
60417.660000,766641023.999261,-296300.284458,233511.720552,130103.821126,-0.959775,-0.319154,0.370881
60417.680000,766642751.975201,-298095.481373,232881.406267,130855.416313,-1.128150,-0.421842,0.501368
60417.700000,766644479.991245,-300247.517900,231991.378062,131840.119207,-1.381781,-0.636898,0.635956
60417.720000,766646207.981769,-302958.959362,230502.380432,132996.873082,-1.783926,-1.175710,0.652205
60417.740000,766647935.976252,-306282.738185,227515.186025,133514.964046,-1.832655,-2.284611,-0.364300
60417.760000,766649663.969884,-308449.765778,223734.441826,131713.445731,-0.744811,-1.854787,-1.396010
60417.780000,766651392.030341,-309329.316427,221089.292864,129308.394853,-0.356216,-1.269048,-1.337348
60417.800000,766653120.032433,-309830.495052,219192.140677,127138.793316,-0.245384,-0.956348,-1.173923
60417.820000,766654848.023594,-310221.006491,217714.097618,125241.175569,-0.213969,-0.768235,-1.026120
60417.840000,766656576.025384,-310586.655095,216502.007738,123580.494285,-0.212406,-0.642137,-0.899050
60417.860000,766658304.032874,-310962.894822,215474.803311,122124.873586,-0.224682,-0.551282,-0.787942
60417.880000,766660032.030304,-311367.482632,214584.106497,120850.752273,-0.244573,-0.482605,-0.688346
60417.900000,766661760.040649,-311810.956562,213798.270928,119741.259408,-0.269402,-0.429032,-0.596915
60417.920000,766663488.020333,-312300.702580,213095.075943,118784.561332,-0.298024,-0.386446,-0.511160
60417.940000,766665216.026356,-312842.881747,212457.844553,117972.549083,-0.330061,-0.352352,-0.429150
60417.960000,766666944.006029,-313443.391278,211873.346675,117300.182506,-0.365591,-0.325233,-0.349301
60417.980000,766668672.003060,-314108.609642,211330.328917,116764.936762,-0.405047,-0.304241,-0.270213
60418.000000,766670400.005464,-314845.932140,210818.552951,116366.654822,-0.449202,-0.289061,-0.190554
60418.020000,766672128.016612,-315664.435991,210327.879364,116107.498813,-0.499242,-0.279895,-0.108947
60418.040000,766673855.991310,-316575.699256,209847.311019,115992.134920,-0.556943,-0.277581,-0.023856
60418.060000,766675583.995380,-317595.156108,209363.618088,116028.109755,-0.625000,-0.283907,0.066553
60418.080000,766677312.014658,-318744.081447,208859.219517,116226.507959,-0.707671,-0.302318,0.164557
60418.100000,766679039.978935,-320053.268096,208308.086343,116602.809934,-0.812073,-0.339578,0.272986
60418.120000,766680767.967689,-321570.281739,207666.847402,117177.710071,-0.951082,-0.410072,0.394843
60418.140000,766682496.016887,-323374.354035,206852.588936,117975.201910,-1.150190,-0.548856,0.529589
60418.160000,766684223.988302,-325609.530888,205674.774562,118999.736728,-1.461964,-0.860196,0.644548
60418.180000,766685952.005837,-328513.008139,203589.065614,120030.867873,-1.891812,-1.686827,0.408592
60418.200000,766687680.008803,-331491.920771,199813.649169,119504.251520,-1.239081,-2.333573,-1.096907
60418.220000,766689407.959680,-332804.384297,196422.803067,117139.242455,-0.437388,-1.602870,-1.441673
60418.240000,766691135.967390,-333328.651578,194076.053302,114760.926191,-0.214560,-1.160617,-1.297368
60418.260000,766692864.037102,-333630.826336,192301.570033,112660.321113,-0.148305,-0.914014,-1.136863
60418.280000,766694591.975458,-333869.255590,190866.265991,110819.156702,-0.132675,-0.757709,-0.997784
60418.300000,766696320.002672,-334101.140341,189655.859002,109201.052505,-0.138042,-0.649141,-0.877726
60418.320000,766698048.005191,-334352.283493,188606.587500,107777.662591,-0.153919,-0.569028,-0.771679
60418.340000,766699776.014134,-334636.618027,187678.673728,106528.376422,-0.176002,-0.507483,-0.675641
60418.360000,766701503.992886,-334963.021791,186845.269842,105438.605948,-0.202420,-0.458964,-0.586655
60418.380000,766703232.004188,-335338.225875,186086.920097,104498.137453,-0.232410,-0.420174,-0.502489
60418.400000,766704960.035487,-335768.201670,185388.697576,103700.229685,-0.265817,-0.389106,-0.421377
60418.420000,766706687.962026,-336258.973920,184738.436486,103040.966234,-0.302878,-0.364565,-0.341837
60418.440000,766708415.999242,-336817.372582,184125.376754,102518.744591,-0.344175,-0.345944,-0.262498
60418.460000,766710143.996854,-337451.425244,183539.493743,102134.410146,-0.390647,-0.333154,-0.182032
60418.480000,766711872.031789,-338171.250068,182970.378802,101891.109242,-0.443717,-0.326652,-0.099006
60418.500000,766713600.020502,-338989.925071,182406.286425,101794.649027,-0.505512,-0.327638,-0.011787
60418.520000,766715327.954979,-339925.136465,181832.440919,101853.923912,-0.579311,-0.338498,0.081616
60418.540000,766717055.974365,-341001.903966,181228.196729,102081.703531,-0.670421,-0.363832,0.183698
60418.560000,766718783.973207,-342257.217465,180561.547578,102495.493077,-0.787986,-0.412912,0.297421
60418.580000,766720511.978061,-343750.007333,179776.078587,103117.718269,-0.949198,-0.506498,0.425055
60418.600000,766722240.037792,-345582.442959,178755.768842,103969.164312,-1.189294,-0.699331,0.559145
60418.620000,766723967.975769,-347943.490061,177206.800873,105009.618090,-1.572314,-1.169619,0.607877
60418.640000,766725695.998936,-350978.906256,174305.339417,105614.180861,-1.780412,-2.264745,-0.197848
60418.660000,766727424.001336,-353132.378590,170296.203574,103951.466224,-0.691858,-2.049113,-1.429031
60418.680000,766729152.005543,-353838.199188,167355.817259,101431.123092,-0.225355,-1.417571,-1.417413
60418.700000,766730879.999248,-354091.897465,165225.792315,99123.505135,-0.093813,-1.080674,-1.252139
60418.720000,766732608.049362,-354213.321587,163543.675903,97094.724171,-0.055161,-0.881310,-1.099718
60418.740000,766734336.018959,-354301.406911,162141.949527,95310.243838,-0.050332,-0.749121,-0.968951
60418.760000,766736064.036558,-354395.900296,160933.354719,93736.326281,-0.060814,-0.654495,-0.855083
60418.780000,766737791.998283,-354516.257383,159866.685565,92348.082625,-0.079541,-0.583231,-0.753421
60418.800000,766739520.027022,-354673.783107,158908.702528,91127.543989,-0.103507,-0.527720,-0.660420
60418.820000,766741248.021518,-354876.228478,158036.353911,90062.183400,-0.131405,-0.483581,-0.573467
60418.840000,766742976.021663,-355129.905257,157232.444860,89143.326070,-0.162772,-0.448164,-0.490554
60418.860000,766744704.010166,-355440.773936,156483.422384,88365.451541,-0.197638,-0.419857,-0.410048
60418.880000,766746431.994490,-355815.169588,155777.871305,87725.642089,-0.236393,-0.397746,-0.330531
60418.900000,766748159.960865,-356260.387114,155105.487444,87223.351232,-0.279766,-0.381456,-0.250666
60418.920000,766749887.967242,-356785.340640,154456.146787,86860.330330,-0.328897,-0.371127,-0.169091
60418.940000,766751616.031448,-357401.359546,153818.995521,86640.806287,-0.385485,-0.367511,-0.084307
60418.960000,766753343.957731,-358123.314528,153181.244124,86571.810825,-0.452096,-0.372255,0.005442
